time,number,veh type,link,lane,x,vx,y,leader number,delta x,VISSIM delta v,delta v
18.9,1,100,3,2,144.2,53.57,0.5,1,250.0,0.0,0.0
18.9,2,100,3,3,45.77,51.35,0.5,2,250.0,0.0,0.0
18.9,3,100,10000,1,16.82,49.79,0.5,1,146.83,-3.78,-3.780000000000001
18.9,4,100,4,2,67.28,52.0,0.5,2,104.22,0.82,0.6499999999999986
18.9,5,100,2,1,57.15,56.08,0.5,5,250.0,0.0,0.0
19.0,1,100,3,2,145.69,53.66,0.5,1,250.0,0.0,0.0
19.0,2,100,3,3,47.19,51.45,0.5,2,250.0,0.0,0.0
19.0,3,100,10000,1,18.2,49.87,0.5,1,146.94,-3.79,-3.789999999999999
19.0,4,100,4,2,68.73,51.91,0.5,2,104.2,0.64,0.45999999999999375
19.0,5,100,2,1,58.71,56.01,0.5,5,250.0,0.0,0.0
19.1,1,100,3,2,147.18,53.75,0.5,1,250.0,0.0,0.0
19.1,2,100,3,3,48.62,51.55,0.5,2,250.0,0.0,0.0
19.1,3,100,10000,1,19.59,49.96,0.5,1,147.05,-3.79,-3.789999999999999
19.1,4,100,4,2,70.17,51.83,0.5,2,104.19,0.46,0.28000000000000114
19.1,5,100,2,1,60.27,55.93,0.5,5,250.0,0.0,0.0
19.2,1,100,3,2,148.68,53.84,0.5,1,250.0,0.0,0.0
19.2,2,100,3,3,50.06,51.64,0.5,2,250.0,0.0,0.0
19.2,3,100,3,2,1.42,50.05,0.5,1,147.15,-3.79,-3.7900000000000063
19.2,4,100,4,2,71.61,51.75,0.5,2,104.18,0.28,0.10999999999999943
19.2,5,100,2,1,61.82,55.86,0.5,5,250.0,0.0,0.0
19.3,1,100,3,2,150.17,53.93,0.5,1,250.0,0.0,0.0
19.3,2,100,3,3,51.49,51.74,0.5,2,250.0,0.0,0.0
19.3,3,100,3,2,2.81,50.13,0.5,1,147.26,-3.79,-3.799999999999997
19.3,4,100,4,2,73.04,51.67,0.5,2,104.17,0.11,-0.07000000000000028
19.3,5,100,2,1,63.37,55.78,0.5,5,250.0,0.0,0.0
19.4,1,100,3,2,151.67,54.02,0.5,1,250.0,0.0,0.0
19.4,2,100,3,3,52.93,51.84,0.5,2,250.0,0.0,0.0
19.4,3,100,3,2,4.21,50.22,0.5,1,147.36,-3.79,-3.8000000000000043
19.4,4,100,4,2,74.48,51.58,0.5,2,104.17,-0.07,-0.2600000000000051
19.4,5,100,2,1,64.92,55.71,0.5,5,250.0,0.0,0.0
19.5,1,100,3,2,153.17,54.11,0.5,1,250.0,0.0,0.0
19.5,2,100,3,3,54.37,51.93,0.5,2,250.0,0.0,0.0
19.5,3,100,3,2,5.6,50.31,0.5,1,147.47,-3.8,-3.799999999999997
19.5,4,100,4,2,75.91,51.5,0.5,2,104.17,-0.25,-0.4299999999999997
19.5,5,100,2,1,66.46,55.63,0.5,5,250.0,0.0,0.0
19.6,1,100,3,2,154.68,54.2,0.5,1,250.0,0.0,0.0
19.6,2,100,3,3,55.82,52.03,0.5,2,250.0,0.0,0.0
19.6,3,100,3,2,7.0,50.4,0.5,1,147.57,-3.8,-3.8000000000000043
19.6,4,100,4,2,77.34,51.42,0.5,2,104.18,-0.43,-0.6099999999999994
19.6,5,100,2,1,68.01,55.56,0.5,5,250.0,0.0,0.0
19.7,1,100,3,2,156.18,54.29,0.5,1,250.0,0.0,0.0
19.7,2,100,3,3,57.26,52.12,0.5,2,250.0,0.0,0.0
19.7,3,100,3,2,8.4,50.48,0.5,1,147.68,-3.8,-3.8100000000000023
19.7,4,100,4,2,78.76,51.34,0.5,2,104.2,-0.61,-0.779999999999994
19.7,5,100,2,1,69.55,55.48,0.5,5,250.0,0.0,0.0
19.8,1,100,3,2,157.69,54.37,0.5,1,250.0,0.0,0.0
19.8,2,100,3,3,58.71,52.22,0.5,2,250.0,0.0,0.0
19.8,3,100,3,2,9.8,50.57,0.5,1,147.78,-3.8,-3.799999999999997
19.8,4,100,4,2,80.19,51.25,0.5,2,104.22,-0.79,-0.9699999999999989
19.8,5,100,2,1,71.09,55.41,0.5,5,250.0,0.0,0.0
19.9,1,100,3,2,159.21,54.46,0.5,1,250.0,0.0,0.0
19.9,2,100,3,3,60.16,52.32,0.5,2,250.0,0.0,0.0
19.9,3,100,3,2,11.21,50.66,0.5,1,147.89,-3.81,-3.8000000000000043
19.9,4,100,4,2,81.61,51.17,0.5,2,104.24,-0.97,-1.1499999999999986
19.9,5,100,2,1,72.63,55.34,0.5,5,250.0,0.0,0.0
20.0,1,100,3,2,160.72,54.55,0.5,1,250.0,0.0,0.0
20.0,2,100,3,3,61.62,52.41,0.5,2,250.0,0.0,0.0
20.0,3,100,3,2,12.62,50.74,0.5,1,147.99,-3.81,-3.809999999999995
20.0,4,100,4,2,83.03,51.09,0.5,2,104.27,-1.14,-1.3199999999999932
20.0,5,100,2,1,74.16,55.26,0.5,5,250.0,0.0,0.0
20.1,1,100,3,2,162.24,54.64,0.5,1,250.0,0.0,0.0
20.1,2,100,3,3,63.08,52.51,0.5,2,250.0,0.0,0.0
20.1,3,100,3,2,14.03,50.83,0.5,1,148.1,-3.81,-3.8100000000000023
20.1,4,100,4,2,84.45,51.01,0.5,2,104.31,-1.32,-1.5
20.1,5,100,2,1,75.7,55.19,0.5,5,250.0,0.0,0.0
20.2,1,100,3,2,163.76,54.73,0.5,1,250.0,0.0,0.0
20.2,2,100,3,3,64.54,52.6,0.5,2,250.0,0.0,0.0
20.2,3,100,3,2,15.44,50.92,0.5,1,148.21,-3.81,-3.809999999999995
20.2,4,100,4,2,85.87,50.92,0.5,2,104.34,-1.5,-1.6799999999999997
20.2,5,100,2,1,77.23,55.11,0.5,5,250.0,0.0,0.0
20.3,1,100,3,2,165.28,54.82,0.5,1,250.0,0.0,0.0
20.3,2,100,3,3,66.0,52.7,0.5,2,250.0,0.0,0.0
20.3,3,100,3,2,16.86,51.01,0.5,1,148.31,-3.81,-3.8100000000000023
20.3,4,100,4,2,87.28,50.84,0.5,2,104.39,-1.68,-1.8599999999999994
20.3,5,100,2,1,78.76,55.04,0.5,5,250.0,0.0,0.0
20.4,1,100,3,2,166.8,54.91,0.5,1,250.0,0.0,0.0
20.4,2,100,3,3,67.46,52.8,0.5,2,250.0,0.0,0.0
20.4,3,100,3,2,18.28,51.09,0.5,1,148.42,-3.82,-3.819999999999993
20.4,4,100,4,2,88.69,50.76,0.5,2,104.44,-1.86,-2.039999999999999
20.4,5,100,2,1,80.29,54.96,0.5,5,250.0,0.0,0.0
20.5,1,100,3,2,168.33,55.0,0.5,1,250.0,0.0,0.0
20.5,2,100,3,3,68.93,52.89,0.5,2,250.0,0.0,0.0
20.5,3,100,3,2,19.7,51.18,0.5,1,148.52,-3.82,-3.8200000000000003
20.5,4,100,4,2,90.1,50.68,0.5,2,104.49,-2.04,-2.210000000000001
20.5,5,100,2,1,81.81,54.89,0.5,5,250.0,0.0,0.0
20.6,1,100,3,2,169.86,55.09,0.5,1,250.0,0.0,0.0
20.6,2,100,3,3,70.4,52.99,0.5,2,250.0,0.0,0.0
20.6,3,100,3,2,21.12,51.27,0.5,1,148.63,-3.82,-3.8200000000000003
20.6,4,100,4,2,91.5,50.59,0.5,2,104.55,-2.22,-2.3999999999999986
20.6,5,100,2,1,83.34,54.81,0.5,5,250.0,0.0,0.0
20.7,1,100,3,2,171.39,55.18,0.5,1,250.0,0.0,0.0
20.7,2,100,3,3,71.88,53.08,0.5,2,250.0,0.0,0.0
20.7,3,100,3,2,22.55,51.35,0.5,1,148.74,-3.82,-3.8299999999999983
20.7,4,100,4,2,92.91,50.51,0.5,2,104.62,-2.39,-2.5700000000000003
20.7,5,100,2,1,84.86,54.74,0.5,5,250.0,0.0,0.0
20.8,1,100,3,2,172.92,55.27,0.5,1,250.0,0.0,0.0
20.8,2,100,3,3,73.35,53.18,0.5,2,250.0,0.0,0.0
20.8,3,100,3,2,23.97,51.44,0.5,1,148.84,-3.82,-3.8300000000000054
20.8,4,100,4,2,94.31,50.43,0.5,2,104.68,-2.57,-2.75
20.8,5,100,2,1,86.38,54.66,0.5,5,250.0,0.0,0.0
20.9,1,100,3,2,174.46,55.36,0.5,1,250.0,0.0,0.0
20.9,2,100,3,3,74.83,53.28,0.5,2,250.0,0.0,0.0
20.9,3,100,3,2,25.4,51.53,0.5,1,148.95,-3.83,-3.8299999999999983
20.9,4,100,4,2,95.71,50.35,0.5,2,104.76,-2.75,-2.9299999999999997
20.9,5,100,10001,1,1.19,54.59,0.5,5,250.0,0.0,0.0
21.0,1,100,3,2,176.0,55.37,0.5,1,250.0,0.0,0.0
21.0,2,100,3,3,76.31,53.37,0.5,2,250.0,0.0,0.0
21.0,3,100,3,2,26.84,51.62,0.5,1,149.06,-3.83,-3.75
21.0,4,100,4,2,97.11,50.26,0.5,2,104.84,-2.93,-3.1099999999999994
21.0,5,100,10001,1,2.7,54.51,0.5,5,250.0,0.0,0.0
21.1,1,100,3,2,177.53,55.32,0.5,1,250.0,0.0,0.0
21.1,2,100,3,3,77.8,53.47,0.5,2,250.0,0.0,0.0
21.1,3,100,3,2,28.27,51.7,0.5,1,149.16,-3.76,-3.6199999999999974
21.1,4,100,4,2,98.5,50.18,0.5,2,104.92,-3.11,-3.289999999999999
21.1,5,100,10001,1,4.22,54.44,0.5,5,250.0,0.0,0.0
21.2,1,100,3,2,179.07,55.23,0.5,1,250.0,0.0,0.0
21.2,2,100,3,3,79.28,53.56,0.5,2,250.0,0.0,0.0
21.2,3,100,3,2,29.71,51.79,0.5,1,149.26,-3.62,-3.4399999999999977
21.2,4,100,4,2,99.9,50.1,0.5,2,105.01,-3.29,-3.460000000000001
21.2,5,100,10001,1,5.73,54.37,0.5,5,250.0,0.0,0.0
21.3,1,100,3,2,180.6,55.14,0.5,1,250.0,0.0,0.0
21.3,2,100,3,3,80.77,53.66,0.5,2,250.0,0.0,0.0
21.3,3,100,3,2,31.15,51.88,0.5,1,149.36,-3.44,-3.259999999999998
21.3,4,100,4,2,101.29,50.02,0.5,2,105.1,-3.47,-3.6399999999999935
21.3,5,100,10001,1,7.24,54.29,0.5,5,250.0,0.0,0.0
21.4,1,100,3,2,182.13,55.05,0.5,1,250.0,0.0,0.0
21.4,2,100,3,3,82.26,53.76,0.5,2,250.0,0.0,0.0
21.4,3,100,3,2,32.59,51.96,0.5,1,149.45,-3.26,-3.0899999999999963
21.4,4,100,4,2,102.67,49.93,0.5,2,105.2,-3.65,-3.8299999999999983
21.4,5,100,10001,1,8.74,54.22,0.5,5,250.0,0.0,0.0
21.5,1,100,3,2,183.66,54.96,0.5,1,250.0,0.0,0.0
21.5,2,100,3,3,83.76,53.85,0.5,2,250.0,0.0,0.0
21.5,3,100,3,2,34.03,52.05,0.5,1,149.54,-3.09,-2.9100000000000037
21.5,4,100,4,2,104.06,49.85,0.5,2,105.31,-3.82,-4.0
21.5,5,100,10001,1,10.25,54.14,0.5,5,250.0,0.0,0.0
21.6,1,100,3,2,185.19,54.87,0.5,1,250.0,0.0,0.0
21.6,2,100,3,3,85.26,53.95,0.5,2,250.0,0.0,0.0
21.6,3,100,3,2,35.48,52.14,0.5,1,149.63,-2.91,-2.729999999999997
21.6,4,100,4,2,105.44,49.77,0.5,2,105.41,-4.0,-4.18
21.6,5,100,10001,1,11.75,54.07,0.5,5,250.0,0.0,0.0
21.7,1,100,3,2,186.71,54.78,0.5,1,250.0,0.0,0.0
21.7,2,100,3,3,86.76,54.05,0.5,2,250.0,0.0,0.0
21.7,3,100,3,2,36.93,52.23,0.5,1,149.7,-2.73,-2.5500000000000043
21.7,4,100,10000,2,0.67,49.69,0.5,2,105.53,-4.18,-4.359999999999999
21.7,5,100,10001,1,13.25,53.99,0.5,5,250.0,0.0,0.0
21.7,6,100,4,1,0.16,52.44,0.5,3,162.5,0.23,0.21000000000000085
21.8,1,100,3,2,188.23,54.69,0.5,1,250.0,0.0,0.0
21.8,2,100,3,3,88.26,54.14,0.5,2,250.0,0.0,0.0
21.8,3,100,3,2,38.38,52.31,0.5,1,149.78,-2.56,-2.3799999999999955
21.8,4,100,10000,2,2.05,49.6,0.5,2,105.65,-4.36,-4.539999999999999
21.8,5,100,10001,1,14.75,53.92,0.5,5,250.0,0.0,0.0
21.8,6,100,4,1,1.61,52.53,0.5,3,162.49,0.22,0.21999999999999886
21.9,1,100,3,2,189.75,54.61,0.5,1,250.0,0.0,0.0
21.9,2,100,3,3,89.76,54.24,0.5,2,250.0,0.0,0.0
21.9,3,100,3,2,39.84,52.4,0.5,1,149.85,-2.38,-2.210000000000001
21.9,4,100,10000,2,3.42,49.52,0.5,2,105.77,-4.54,-4.719999999999999
21.9,5,100,10001,1,16.25,53.84,0.5,5,250.0,0.0,0.0
21.9,6,100,4,1,3.07,52.62,0.5,3,162.49,0.22,0.21999999999999886
22.0,1,100,3,2,191.26,54.52,0.5,1,250.0,0.0,0.0
22.0,2,100,3,3,91.27,54.33,0.5,2,250.0,0.0,0.0
22.0,3,100,3,2,41.29,52.49,0.5,1,149.91,-2.21,-2.030000000000001
22.0,4,100,10000,2,4.8,49.44,0.5,2,105.9,-4.72,-4.890000000000001
22.0,5,100,10001,1,17.74,53.77,0.5,5,250.0,0.0,0.0
22.0,6,100,4,1,4.54,52.71,0.5,3,162.48,0.22,0.21999999999999886
22.1,1,100,3,2,192.78,54.43,0.5,1,250.0,0.0,0.0
22.1,2,100,3,3,92.78,54.43,0.5,2,250.0,0.0,0.0
22.1,3,100,3,2,42.75,52.57,0.5,1,149.97,-2.03,-1.8599999999999994
22.1,4,100,10000,2,6.17,49.36,0.5,2,106.03,-4.9,-5.07
22.1,5,100,10001,1,19.23,53.69,0.5,5,250.0,0.0,0.0
22.1,6,100,4,1,6.0,52.8,0.5,3,162.47,0.23,0.22999999999999687
22.2,1,100,3,2,194.29,54.34,0.5,1,250.0,0.0,0.0
22.2,2,100,3,3,94.29,54.53,0.5,2,250.0,0.0,0.0
22.2,3,100,3,2,44.21,52.66,0.5,1,150.02,-1.85,-1.6800000000000068
22.2,4,100,10000,2,7.54,49.27,0.5,2,106.17,-5.07,-5.259999999999998
22.2,5,100,10001,1,20.72,53.62,0.5,5,250.0,0.0,0.0
22.2,6,100,4,1,7.47,52.89,0.5,3,162.47,0.23,0.23000000000000398
22.3,1,100,3,2,195.79,54.25,0.5,1,250.0,0.0,0.0
22.3,2,100,3,3,95.81,54.62,0.5,2,250.0,0.0,0.0
22.3,3,100,3,2,45.68,52.75,0.5,1,150.07,-1.68,-1.5
22.3,4,100,10000,2,8.91,49.19,0.5,2,106.31,-5.25,-5.43
22.3,5,100,10001,1,22.21,53.54,0.5,5,250.0,0.0,0.0
22.3,6,100,4,1,8.94,52.98,0.5,3,162.46,0.23,0.22999999999999687
22.4,1,100,3,2,197.3,54.16,0.5,1,250.0,0.0,0.0
22.4,2,100,3,3,97.33,54.72,0.5,2,250.0,0.0,0.0
22.4,3,100,3,2,47.15,52.84,0.5,1,150.12,-1.5,-1.3199999999999932
22.4,4,100,10000,2,10.27,49.11,0.5,2,106.46,-5.43,-5.609999999999999
22.4,5,100,10001,1,23.7,53.47,0.5,5,250.0,0.0,0.0
22.4,6,100,4,1,10.41,53.07,0.5,3,162.46,0.24,0.22999999999999687
22.5,1,100,3,2,198.8,54.07,0.5,1,250.0,0.0,0.0
22.5,2,100,3,3,98.85,54.81,0.5,2,250.0,0.0,0.0
22.5,3,100,3,2,48.61,52.92,0.5,1,150.16,-1.32,-1.1499999999999986
22.5,4,100,10000,2,11.64,49.03,0.5,2,106.62,-5.61,-5.780000000000001
22.5,5,100,10001,1,25.18,53.4,0.5,5,250.0,0.0,0.0
22.5,6,100,4,1,11.89,53.16,0.5,3,162.45,0.24,0.23999999999999488
22.6,1,100,3,2,200.3,53.98,0.5,1,250.0,0.0,0.0
22.6,2,100,3,3,100.37,54.91,0.5,2,250.0,0.0,0.0
22.6,3,100,3,2,50.08,52.94,0.5,1,150.19,-1.15,-1.0399999999999991
22.6,4,100,10000,2,13.0,48.94,0.5,2,106.77,-5.79,-5.969999999999999
22.6,5,100,10001,1,26.67,53.39,0.5,5,250.0,0.0,0.0
22.6,6,100,4,1,13.37,53.25,0.5,3,162.44,0.24,0.3100000000000023
22.7,1,100,3,2,201.8,53.89,0.5,1,250.0,0.0,0.0
22.7,2,100,3,3,101.9,55.01,0.5,2,250.0,0.0,0.0
22.7,3,100,3,2,51.55,52.88,0.5,1,150.22,-1.04,-1.009999999999998
22.7,4,100,10000,2,14.35,48.86,0.5,2,106.94,-5.97,-6.149999999999999
22.7,5,100,10001,1,28.15,53.46,0.5,5,250.0,0.0,0.0
22.7,6,100,4,1,14.85,53.34,0.5,3,162.43,0.32,0.46000000000000085
22.8,1,100,3,2,203.3,53.8,0.5,1,250.0,0.0,0.0
22.8,2,100,3,3,103.43,55.1,0.5,2,250.0,0.0,0.0
22.8,3,100,3,2,53.02,52.79,0.5,1,150.25,-1.01,-1.009999999999998
22.8,4,100,10000,2,15.71,48.78,0.5,2,107.11,-6.15,-6.32
22.8,5,100,10001,1,29.64,53.54,0.5,5,250.0,0.0,0.0
22.8,6,100,4,1,16.33,53.43,0.5,3,162.42,0.46,0.6400000000000006
22.9,1,100,3,2,204.79,53.71,0.5,1,250.0,0.0,0.0
22.9,2,100,3,3,104.96,55.2,0.5,2,250.0,0.0,0.0
22.9,3,100,3,2,54.49,52.71,0.5,1,150.28,-1.01,-1.0
22.9,4,100,10000,2,17.06,48.7,0.5,2,107.28,-6.32,-6.5
22.9,5,100,10001,1,31.13,53.61,0.5,5,250.0,0.0,0.0
22.9,6,100,4,1,17.82,53.52,0.5,3,162.41,0.64,0.8100000000000023
23.0,1,100,3,2,206.28,53.62,0.5,1,250.0,0.0,0.0
23.0,2,100,3,3,106.5,55.29,0.5,2,250.0,0.0,0.0
23.0,3,100,3,2,55.95,52.62,0.5,1,150.3,-1.01,-1.0
23.0,4,100,10000,2,18.42,48.61,0.5,2,107.46,-6.5,-6.68
23.0,5,100,10001,1,32.62,53.69,0.5,5,250.0,0.0,0.0
23.0,6,100,4,1,19.3,53.61,0.5,3,162.39,0.82,0.990000000000002
23.1,1,100,3,2,207.77,53.53,0.5,1,250.0,0.0,0.0
23.1,2,100,3,3,108.03,55.39,0.5,2,250.0,0.0,0.0
23.1,3,100,3,2,57.41,52.53,0.5,1,150.33,-1.0,-1.0
23.1,4,100,10000,2,19.76,48.53,0.5,2,107.64,-6.68,-6.859999999999999
23.1,5,100,10001,1,34.11,53.76,0.5,5,250.0,0.0,0.0
23.1,6,100,4,1,20.8,53.7,0.5,3,162.36,0.99,1.1700000000000017
23.2,1,100,3,2,209.26,53.44,0.5,1,250.0,0.0,0.0
23.2,2,100,3,3,109.57,55.49,0.5,2,250.0,0.0,0.0
23.2,3,100,3,2,58.87,52.44,0.5,1,150.36,-1.0,-1.0
23.2,4,100,3,3,1.55,48.45,0.5,2,107.83,-6.86,-7.039999999999999
23.2,5,100,10001,1,35.6,53.83,0.5,5,250.0,0.0,0.0
23.2,6,100,4,1,22.29,53.79,0.5,3,162.33,1.17,1.3500000000000014
23.3,1,100,3,2,210.74,53.36,0.5,1,250.0,0.0,0.0
23.3,2,100,3,3,111.12,55.58,0.5,2,250.0,0.0,0.0
23.3,3,100,3,2,60.32,52.36,0.5,1,150.39,-1.0,-1.0
23.3,4,100,3,3,2.9,48.37,0.5,2,108.02,-7.04,-7.210000000000001
23.3,5,100,10001,1,37.1,53.91,0.5,5,250.0,0.0,0.0
23.3,6,100,4,1,23.78,53.88,0.5,3,162.3,1.35,1.5200000000000031
23.4,1,100,3,2,212.22,53.27,0.5,1,250.0,0.0,0.0
23.4,2,100,3,3,112.66,55.61,0.5,2,250.0,0.0,0.0
23.4,3,100,3,2,61.78,52.27,0.5,1,150.42,-1.0,-1.0
23.4,4,100,3,3,4.24,48.36,0.5,2,108.22,-7.22,-7.25
23.4,5,100,3,1,1.56,53.98,0.5,5,250.0,0.0,0.0
23.4,6,100,4,1,25.28,53.97,0.5,3,162.26,1.52,1.6999999999999957
23.5,1,100,3,2,213.7,53.18,0.5,1,250.0,0.0,0.0
23.5,2,100,3,3,114.21,55.56,0.5,2,250.0,0.0,0.0
23.5,3,100,3,2,63.23,52.18,0.5,1,150.44,-1.0,-1.0
23.5,4,100,3,3,5.58,48.42,0.5,2,108.42,-7.25,-7.140000000000001
23.5,5,100,3,1,3.06,54.06,0.5,5,250.0,0.0,0.0
23.5,6,100,4,1,26.78,54.06,0.5,3,162.21,1.7,1.8800000000000026
23.6,1,100,3,2,215.17,53.09,0.5,1,250.0,0.0,0.0
23.6,2,100,3,3,115.75,55.46,0.5,2,250.0,0.0,0.0
23.6,3,100,3,2,64.68,52.1,0.5,1,150.47,-0.99,-0.990000000000002
23.6,4,100,3,3,6.93,48.5,0.5,2,108.62,-7.14,-6.960000000000001
23.6,5,100,3,1,4.56,54.13,0.5,5,250.0,0.0,0.0
23.6,6,100,4,1,28.29,54.15,0.5,3,162.16,1.88,2.049999999999997
23.7,1,100,3,2,216.65,53.0,0.5,1,250.0,0.0,0.0
23.7,2,100,3,3,117.29,55.37,0.5,2,250.0,0.0,0.0
23.7,3,100,3,2,66.12,52.01,0.5,1,150.5,-0.99,-0.990000000000002
23.7,4,100,3,3,8.28,48.58,0.5,2,108.82,-6.96,-6.789999999999999
23.7,5,100,3,1,6.07,54.21,0.5,5,250.0,0.0,0.0
23.7,6,100,4,1,29.79,54.24,0.5,3,162.11,2.06,2.230000000000004
23.8,1,100,3,2,218.12,52.91,0.5,1,250.0,0.0,0.0
23.8,2,100,3,3,118.82,55.27,0.5,2,250.0,0.0,0.0
23.8,3,100,3,2,67.57,51.92,0.5,1,150.53,-0.99,-0.9899999999999949
23.8,4,100,3,3,9.63,48.66,0.5,2,109.01,-6.78,-6.6100000000000065
23.8,5,100,3,1,7.57,54.28,0.5,5,250.0,0.0,0.0
23.8,6,100,4,1,31.3,54.33,0.5,3,162.05,2.23,2.4099999999999966
23.9,1,100,3,2,219.59,52.82,0.5,1,250.0,0.0,0.0
23.9,2,100,3,3,120.36,55.18,0.5,2,250.0,0.0,0.0
23.9,3,100,3,2,69.01,51.83,0.5,1,150.55,-0.99,-0.990000000000002
23.9,4,100,3,3,10.98,48.75,0.5,2,109.19,-6.61,-6.43
23.9,5,100,3,1,9.08,54.36,0.5,5,250.0,0.0,0.0
23.9,6,100,4,1,32.81,54.42,0.5,3,161.98,2.41,2.5900000000000034
24.0,1,100,3,2,221.05,52.73,0.5,1,250.0,0.0,0.0
24.0,2,100,3,3,121.89,55.08,0.5,2,250.0,0.0,0.0
24.0,3,100,3,2,70.45,51.75,0.5,1,150.58,-0.98,-0.9799999999999969
24.0,4,100,3,3,12.34,48.83,0.5,2,109.37,-6.43,-6.25
24.0,5,100,3,1,10.59,54.43,0.5,5,250.0,0.0,0.0
24.0,6,100,4,1,34.32,54.51,0.5,3,161.92,2.59,2.759999999999998
24.1,1,100,3,2,222.52,52.64,0.5,1,250.0,0.0,0.0
24.1,2,100,3,3,123.42,54.98,0.5,2,250.0,0.0,0.0
24.1,3,100,3,2,71.88,51.66,0.5,1,150.61,-0.98,-0.980000000000004
24.1,4,100,3,3,13.7,48.91,0.5,2,109.55,-6.25,-6.07
24.1,5,100,3,1,12.11,54.51,0.5,5,250.0,0.0,0.0
24.1,6,100,4,1,35.84,54.6,0.5,3,161.84,2.76,2.940000000000005
24.2,1,100,3,2,223.98,52.55,0.5,1,250.0,0.0,0.0
24.2,2,100,3,3,124.94,54.89,0.5,2,250.0,0.0,0.0
24.2,3,100,3,2,73.32,51.57,0.5,1,150.64,-0.98,-0.9799999999999969
24.2,4,100,3,3,15.06,48.99,0.5,2,109.72,-6.07,-5.899999999999999
24.2,5,100,3,1,13.62,54.58,0.5,5,250.0,0.0,0.0
24.2,6,100,4,1,37.36,54.69,0.5,3,161.76,2.94,3.1199999999999974
24.3,1,100,3,2,225.44,52.46,0.5,1,250.0,0.0,0.0
24.3,2,100,3,3,126.47,54.79,0.5,2,250.0,0.0,0.0
24.3,3,100,3,2,74.75,51.49,0.5,1,150.66,-0.98,-0.9699999999999989
24.3,4,100,3,3,16.42,49.08,0.5,2,109.89,-5.89,-5.710000000000001
24.3,5,100,3,1,15.14,54.66,0.5,5,250.0,0.0,0.0
24.3,6,100,4,1,38.88,54.78,0.5,3,161.68,3.12,3.289999999999999
24.4,1,100,3,2,226.89,52.37,0.5,1,250.0,0.0,0.0
24.4,2,100,3,3,127.99,54.69,0.5,2,250.0,0.0,0.0
24.4,3,100,3,2,76.18,51.4,0.5,1,150.69,-0.98,-0.9699999999999989
24.4,4,100,3,3,17.78,49.16,0.5,2,110.05,-5.71,-5.530000000000001
24.4,5,100,3,1,16.66,54.73,0.5,5,250.0,0.0,0.0
24.4,6,100,4,1,40.4,54.87,0.5,3,161.59,3.29,3.469999999999999
24.5,1,100,3,2,228.35,52.28,0.5,1,250.0,0.0,0.0
24.5,2,100,3,3,129.51,54.6,0.5,2,250.0,0.0,0.0
24.5,3,100,3,2,77.6,51.31,0.5,1,150.72,-0.97,-0.9699999999999989
24.5,4,100,3,3,19.15,49.24,0.5,2,110.21,-5.53,-5.359999999999999
24.5,5,100,3,1,18.18,54.81,0.5,5,250.0,0.0,0.0
24.5,6,100,4,1,41.92,54.96,0.5,3,161.49,3.47,3.6499999999999986
24.6,1,100,3,2,229.8,52.19,0.5,1,250.0,0.0,0.0
24.6,2,100,3,3,131.02,54.5,0.5,2,250.0,0.0,0.0
24.6,3,100,3,2,79.03,51.22,0.5,1,150.74,-0.97,-0.9699999999999989
24.6,4,100,3,3,20.52,49.32,0.5,2,110.36,-5.36,-5.18
24.6,5,100,3,1,19.7,54.88,0.5,5,250.0,0.0,0.0
24.6,6,100,4,1,43.45,55.05,0.5,3,161.4,3.65,3.8299999999999983
24.7,1,100,3,2,231.25,52.11,0.5,1,250.0,0.0,0.0
24.7,2,100,3,3,132.53,54.41,0.5,2,250.0,0.0,0.0
24.7,3,100,3,2,80.45,51.14,0.5,1,150.77,-0.97,-0.9699999999999989
24.7,4,100,3,3,21.89,49.41,0.5,2,110.5,-5.18,-5.0
24.7,5,100,3,1,21.23,54.95,0.5,5,250.0,0.0,0.0
24.7,6,100,4,1,44.98,55.14,0.5,3,161.29,3.83,4.0
24.8,1,100,3,2,232.69,52.02,0.5,1,250.0,0.0,0.0
24.8,2,100,3,3,134.04,54.31,0.5,2,250.0,0.0,0.0
24.8,3,100,3,2,81.87,51.05,0.5,1,150.8,-0.97,-0.970000000000006
24.8,4,100,3,3,23.26,49.49,0.5,2,110.64,-5.0,-4.82
24.8,5,100,3,1,22.76,55.03,0.5,5,250.0,0.0,0.0
24.8,6,100,4,1,46.52,55.23,0.5,3,161.18,4.0,4.18
24.9,1,100,3,2,234.14,51.93,0.5,1,250.0,0.0,0.0
24.9,2,100,3,3,135.55,54.21,0.5,2,250.0,0.0,0.0
24.9,3,100,3,2,83.28,50.96,0.5,1,150.82,-0.97,-0.9699999999999989
24.9,4,100,3,3,24.64,49.57,0.5,2,110.78,-4.82,-4.640000000000001
24.9,5,100,3,1,24.29,55.1,0.5,5,250.0,0.0,0.0
24.9,6,100,4,1,48.05,55.32,0.5,3,161.07,4.18,4.359999999999999
25.0,1,100,3,2,235.58,51.84,0.5,1,250.0,0.0,0.0
25.0,2,100,3,3,137.05,54.12,0.5,2,250.0,0.0,0.0
25.0,3,100,3,2,84.7,50.88,0.5,1,150.85,-0.96,-0.9600000000000009
25.0,4,100,3,3,26.02,49.65,0.5,2,110.91,-4.64,-4.469999999999999
25.0,5,100,3,1,25.82,55.18,0.5,5,250.0,0.0,0.0
25.0,6,100,4,1,49.59,55.41,0.5,3,160.95,4.36,4.529999999999994
